TimeWindow  Iteration  ResRel(Displacement)  ResRel(Force)  
   277       7   1.34239964e-05   2.03339298e-02  
   277       8   8.36227582e-06   1.42098346e-02  
   277       9   5.20424185e-06   9.26230799e-03  
   277      10   2.95548441e-06   4.03279253e-03  
   277      11   1.80118669e-06   1.56493464e-03  
   277      12   9.33616161e-07   2.18653984e-04  
   278       1   1.95941403e-02   1.00687246e+00  
   278       2   2.12516445e-03   5.03300003e-02  
   278       3   6.45185706e-05   3.04779407e-01  
   278       4   5.89454130e-05   2.64846213e-01  
   278       5   3.27498839e-05   1.79268017e-01  
   278       6   2.33564423e-05   7.36117641e-02  
   278       7   1.44301032e-05   2.93628748e-02  
   278       8   8.03174886e-06   1.30259591e-02  
   278       9   5.25527716e-06   1.08062538e-02  
   278      10   3.17969684e-06   1.46584224e-03  
   278      11   1.96557599e-06   2.48108918e-03  
   278      12   1.14268009e-06   4.75080439e-04  
   278      13   7.56203246e-07   2.33402421e-04  
   279       1   1.94658749e-02   1.00696598e+00  
   279       2   2.07759226e-03   5.92828006e-02  
   279       3   5.84364902e-05   3.35548022e-01  
   279       4   6.79907236e-05   3.13004461e-01  
   279       5   4.07091714e-05   1.30292743e-01  
   279       6   2.63806861e-05   5.93563444e-02  
   279       7   1.28457334e-05   1.45204517e-02  
   279       8   8.03347452e-06   2.64313891e-03  
   279       9   4.30773926e-06   1.60295816e-03  
   279      10   2.56536155e-06   8.61066557e-04  
   279      11   1.38752490e-06   4.08791225e-04  
   279      12   7.88373153e-07   1.27511287e-04  
   280       1   1.93333644e-02   1.00706034e+00  
   280       2   2.42128687e-03   1.24455034e-01  
   280       3   1.40375844e-04   9.24279409e-02  
   280       4   1.10654705e-04   1.32845535e-02  
   280       5   5.03035386e-05   5.14772620e-02  
   280       6   3.39400007e-05   1.44889337e-02  
   280       7   1.85794108e-05   2.33706141e-03  
   280       8   9.50218718e-06   4.79023586e-03  
   280       9   5.59492505e-06   4.23069554e-03  
   280      10   3.64309934e-06   4.91432512e-03  
   280      11   2.12817979e-06   2.99448365e-03  
   280      12   1.50449531e-06   2.22521889e-03  
   280      13   9.00323052e-07   2.38433168e-04  
   281       1   1.91971219e-02   1.00714265e+00  
   281       2   7.61259159e-05   5.80746033e-02  
   281       3   4.31818994e-05   6.20480080e-02  
   281       4   3.77363606e-05   2.27368363e-02  
   281       5   1.75559500e-05   7.48842320e-03  
   281       6   9.95606538e-06   2.49004833e-03  
   281       7   6.06261399e-06   3.48373292e-04  
   281       8   2.25033645e-06   4.23408145e-04  
   281       9   1.19658011e-06   4.38127571e-04  
   281      10   5.88736175e-07   6.94943600e-04  
   282       1   1.90567717e-02   1.00723180e+00  
   282       2   1.04129554e-04   1.41867740e-01  
   282       3   7.69202081e-05   2.20504725e-03  
   282       4   1.80126457e-05   3.02802877e-02  
   282       5   1.59423872e-05   1.03508894e-02  
   282       6   7.73395059e-06   5.95626326e-03  
   282       7   4.31594814e-06   3.30904511e-03  
   282       8   2.47975939e-06   3.33280569e-03  
   282       9   1.62551230e-06   2.76080877e-04  
   282      10   9.47701285e-07   8.54629825e-04  
   283       1   1.89139040e-02   1.00730726e+00  
   283       2   8.27817570e-05   6.64125904e-02  
   283       3   8.75592627e-05   6.16970305e-03  
   283       4   1.77263480e-05   2.51110142e-02  
   283       5   1.18668683e-05   1.52399254e-02  
   283       6   7.46750650e-06   7.23195701e-03  
   283       7   4.95370816e-06   5.37156929e-03  
   283       8   3.02450854e-06   3.86832060e-03  
   283       9   1.90973965e-06   1.51086748e-03  
   283      10   1.28983032e-06   5.11957969e-04  
   283      11   8.67130424e-07   2.56253670e-04  
   284       1   1.87693007e-02   1.00736355e+00  
   284       2   1.04967775e-04   1.27591606e-01  
   284       3   8.93423679e-05   1.11553678e-02  
   284       4   2.46263187e-05   5.98709924e-02  
   284       5   1.24499164e-05   1.42610694e-03  
   284       6   5.37365117e-06   6.47333306e-03  
   284       7   2.69178273e-06   2.59456016e-03  
   284       8   1.79221872e-06   1.85728944e-03  
   284       9   1.17920709e-06   1.46973259e-04  
   284      10   6.53511128e-07   4.17584797e-04  
   285       1   1.86200207e-02   1.00742619e+00  
   285       2   9.21991962e-05   9.12347073e-02  
   285       3   5.20162855e-05   6.47280142e-02  
   285       4   2.69643752e-05   1.56741039e-02  
   285       5   1.33009541e-05   1.86987635e-02  
   285       6   7.05679685e-06   8.85570379e-03  
   285       7   4.65717748e-06   2.83429957e-03  
   285       8   2.17702097e-06   2.05667621e-04  
   285       9   9.60371605e-07   8.09345502e-04  
   286       1   1.84680961e-02   1.00749516e+00  
   286       2   1.03732654e-04   9.68199108e-02  
   286       3   6.17023706e-05   7.92940136e-03  
   286       4   2.07307321e-05   1.23675760e-02  
   286       5   1.42420036e-05   4.08602515e-03  
   286       6   7.22329829e-06   9.94117211e-03  
   286       7   4.20894459e-06   1.00152171e-03  
   286       8   2.28196045e-06   2.12716889e-03  
   286       9   1.38532426e-06   2.34219937e-03  
   286      10   8.96517037e-07   7.72698528e-04  
   287       1   1.83148831e-02   1.00754578e+00  
   287       2   8.82742749e-05   7.65365792e-02  
   287       3   3.63788166e-05   7.06646833e-03  
   287       4   1.38735680e-05   3.06663121e-02  
   287       5   8.00718552e-06   8.09490831e-03  
   287       6   4.19679363e-06   2.88821059e-03  
   287       7   2.59950376e-06   4.09025015e-04  
   287       8   1.32447412e-06   1.13036420e-03  
   287       9   8.18269346e-07   1.02083446e-03  
   287      10   5.05126694e-07   3.08604358e-04  
   288       1   1.81597175e-02   1.00758794e+00  
   288       2   6.88757493e-05   1.72551441e-02  
   288       3   1.56723826e-05   1.47246266e-03  
   288       4   6.37805957e-06   7.41896325e-03  
   288       5   4.07032212e-06   6.50827470e-04  
   288       6   2.02259576e-06   4.81141480e-04  
   288       7   1.04635003e-06   8.14843169e-04  
   288       8   6.26970102e-07   2.88207512e-04  
   289       1   1.80019812e-02   1.00763075e+00  
   289       2   5.51718485e-03   3.22128688e-01  
   289       3   5.95808954e-04   3.20163422e-01  
   289       4   5.14174856e-04   2.39983640e-01  
   289       5   1.87812546e-04   2.92306794e-01  
   289       6   1.53202483e-04   2.00046426e-01  
   289       7   1.03805808e-04   3.39624913e-02  
   289       8   5.41136507e-05   5.32385465e-02  
   289       9   3.72634972e-05   1.10890927e-02  
   289      10   1.73374293e-05   1.42637928e-03  
   289      11   9.23769273e-06   9.04569057e-04  
   289      12   5.00761570e-06   2.97653484e-03  
   289      13   2.62032184e-06   2.79358350e-03  
   289      14   1.63484860e-06   3.09066505e-03  
   289      15   9.13630393e-07   1.36791013e-03  
   289      16   5.37351281e-07   7.74840555e-04  
   290       1   1.78431684e-02   1.00767192e+00  
   290       2   5.19755892e-03   1.96570517e-01  
   290       3   1.74831058e-04   1.66041530e-01  
   290       4   1.74635601e-04   8.43007712e-02  
   290       5   9.82026243e-05   4.50053610e-02  
   290       6   6.02580460e-05   6.45460580e-02  
   290       7   3.56816214e-05   6.50111827e-03  
   290       8   1.98988553e-05   7.73606513e-03  
   290       9   1.12819923e-05   8.33241188e-03  
   290      10   6.01569306e-06   1.25877257e-02  
   290      11   2.89363078e-06   3.63004138e-03  
   290      12   1.44077193e-06   3.86822384e-03  
   290      13   8.82321624e-07   1.23543430e-03  
   290      14   5.17743616e-07   5.69839791e-04  
   291       1   1.76840001e-02   1.00768986e+00  
   291       2   4.93326246e-03   3.67340721e-01  
   291       3   2.67184616e-04   1.21233859e+00  
   291       4   1.83730909e-04   4.33190388e-01  
   291       5   1.05055726e-04   2.88160732e-01  
   291       6   6.73312134e-05   4.86689027e-02  
   291       7   3.82683637e-05   1.46966333e-02  
   291       8   2.25621811e-05   4.10951645e-03  
   291       9   1.30560206e-05   3.97651478e-03  
   291      10   7.07967224e-06   6.72718351e-03  
   291      11   4.53599270e-06   2.34446131e-03  
   291      12   2.84279879e-06   1.60843359e-03  
   291      13   1.51074485e-06   1.09028194e-04  
   291      14   7.84087312e-07   1.45654643e-04  
   292       1   1.75221794e-02   1.00772211e+00  
   292       2   4.73063497e-03   2.66894097e-01  
   292       3   1.19316890e-04   4.13433902e-01  
   292       4   1.14860635e-04   1.80057801e-01  
   292       5   5.59034108e-05   6.51988237e-02  
   292       6   4.77899612e-05   7.79842945e-03  
   292       7   2.40184717e-05   1.79618600e-02  
   292       8   1.56066758e-05   1.80468327e-02  
   292       9   7.76457037e-06   2.79877007e-03  
   292      10   3.68745958e-06   4.29858657e-04  
   292      11   1.94644839e-06   1.77635597e-03  
   292      12   1.10068346e-06   6.62236020e-04  
   292      13   6.29480503e-07   7.50096392e-04  
   293       1   1.73589761e-02   1.00775488e+00  
   293       2   4.81811924e-03   3.10258298e-01  
   293       3   1.35963628e-04   4.06654886e-01  
   293       4   1.28852238e-04   2.83218501e-01  
   293       5   6.75884093e-05   2.14068788e-01  
   293       6   4.51832473e-05   7.94225199e-02  
   293       7   2.38681260e-05   4.86161890e-02  
   293       8   1.18488125e-05   8.80418829e-03  
   293       9   8.93675503e-06   1.96966125e-03  
   293      10   5.42696624e-06   1.44542985e-03  
   293      11   3.62440447e-06   8.02305728e-04  
   293      12   1.71240433e-06   1.33972659e-04  
   293      13   8.46525847e-07   1.71634266e-04  
   294       1   1.71966776e-02   1.00776717e+00  
   294       2   4.59750489e-03   2.87968278e-01  
   294       3   1.24908170e-04   2.03955877e-01  
   294       4   9.01903290e-05   1.62123198e-01  
   294       5   4.43902298e-05   1.30922505e-01  
   294       6   2.35975628e-05   2.49945785e-02  
   294       7   1.49832923e-05   9.53438633e-03  
   294       8   8.93406982e-06   1.29881437e-03  
   294       9   4.64763716e-06   5.54966268e-03  
   294      10   2.47295104e-06   2.37509199e-03  
   294      11   1.72400211e-06   6.91983400e-04  
   294      12   9.88974576e-07   1.95706721e-04  
   295       1   1.70337955e-02   1.00777893e+00  
   295       2   4.79530840e-03   2.40846953e-01  
   295       3   1.01044043e-04   2.05887364e-01  
   295       4   8.55578996e-05   1.38354085e-01  
   295       5   4.08027521e-05   4.15729708e-02  
   295       6   2.50643919e-05   2.35073264e-02  
   295       7   1.47154009e-05   1.81366832e-02  
   295       8   8.51138018e-06   8.71721049e-03  
   295       9   4.46598949e-06   1.11326746e-03  
   295      10   2.26449700e-06   1.54705277e-03  
   295      11   1.19466205e-06   5.27055151e-04  
   295      12   9.05416464e-07   7.59929051e-04  
   296       1   1.68698789e-02   1.00779916e+00  
   296       2   4.78754418e-03   2.56021637e-01  
   296       3   1.29605940e-04   4.93866356e-01  
   296       4   1.12443251e-04   3.18860108e-01  
   296       5   5.59011357e-05   1.98192112e-01  
   296       6   3.53763111e-05   6.68220284e-02  
   296       7   2.21295783e-05   3.21943868e-02  
   296       8   1.07723695e-05   1.33711995e-02  
   296       9   6.93885690e-06   2.26097629e-03  
   296      10   3.80275975e-06   3.79539592e-03  
   296      11   2.41610765e-06   1.78637197e-03  
   296      12   1.39571894e-06   4.84752949e-04  
   296      13   9.18654763e-07   8.01985734e-04  
   297       1   1.67065603e-02   1.00780681e+00  
   297       2   4.89238150e-03   2.72807585e-01  
   297       3   1.38265178e-04   2.01078159e-01  
   297       4   1.00393507e-04   2.53850976e-02  
   297       5   4.56370919e-05   7.14092713e-02  
   297       6   2.69844712e-05   5.56058016e-03  
   297       7   1.83976910e-05   1.07603377e-02  
   297       8   9.96560721e-06   1.41424306e-02  
   297       9   5.55400085e-06   1.46945628e-03  
   297      10   3.53649796e-06   3.57680829e-03  
   297      11   1.77312153e-06   5.38565531e-04  
   297      12   1.23734967e-06   4.63345772e-04  
   297      13   5.74887304e-07   3.48280656e-04  
   298       1   1.65436958e-02   1.00780693e+00  
   298       2   5.37690124e-03   2.54672595e-01  
   298       3   1.96263240e-04   6.29260171e-01  
   298       4   2.15561776e-04   4.82618107e-01  
   298       5   8.51792525e-05   4.09781935e-01  
   298       6   6.21024317e-05   8.05001946e-02  
   298       7   3.54203741e-05   5.49090458e-02  
   298       8   1.98028525e-05   1.98140841e-02  
   298       9   1.13837717e-05   7.91425419e-03  
   298      10   6.30981595e-06   4.11772488e-03  
   298      11   3.67394529e-06   9.03937445e-04  
   298      12   2.21923295e-06   4.74304954e-04  
   298      13   1.17396914e-06   1.17884820e-03  
   298      14   6.20604267e-07   1.25080584e-03  
   298      15   3.65908333e-07   7.32093215e-04  
   299       1   1.63811099e-02   1.00781105e+00  
   299       2   5.08763576e-03   1.13938712e-01  
   299       3   1.36098042e-04   3.03732376e-01  
   299       4   1.37594261e-04   2.23999376e-01  
   299       5   7.21008545e-05   2.28921014e-01  
   299       6   6.16504614e-05   1.03528052e-01  
   299       7   3.25990828e-05   3.99415542e-02  
   299       8   2.24820436e-05   2.40882264e-02  
   299       9   1.06214382e-05   1.55120487e-02  
   299      10   6.07039981e-06   6.54949140e-03  
   299      11   3.28275518e-06   3.88579148e-03  
   299      12   1.78066212e-06   2.42683556e-03  
   299      13   9.45623727e-07   1.32716335e-03  
   299      14   5.25500344e-07   3.88350926e-04  
   300       1   1.62209580e-02   1.00780233e+00  
   300       2   5.10750713e-03   2.06668233e-01  
   300       3   8.44651518e-05   1.33242790e+00  
   300       4   7.98871011e-05   8.39492114e-01  
   300       5   4.85960239e-05   2.39077650e-01  
   300       6   2.89107363e-05   2.76246489e-02  
   300       7   1.48651015e-05   1.88930670e-02  
   300       8   8.72314136e-06   3.32963485e-03  
   300       9   4.99708029e-06   2.19777785e-03  
   300      10   3.15383034e-06   1.78898885e-03  
   300      11   1.64632332e-06   1.78081083e-04  
   300      12   8.08035606e-07   1.06528574e-03  
   300      13   5.03979607e-07   5.75978952e-04  
   301       1   1.60619401e-02   1.00778593e+00  
   301       2   5.02910739e-03   2.29324419e-01  
   301       3   9.94361908e-05   1.24701078e-01  
   301       4   8.72342767e-05   2.74380986e-02  
   301       5   4.04225339e-05   4.82256501e-02  
   301       6   2.19257104e-05   1.33547307e-02  
   301       7   1.12767997e-05   6.34649181e-03  
   301       8   5.51362662e-06   5.03877773e-03  
   301       9   3.31512718e-06   2.35882872e-03  
   301      10   1.99382234e-06   7.81648380e-04  
   301      11   9.87384864e-07   3.43584213e-04  
   302       1   1.59036934e-02   1.00777832e+00  
   302       2   5.23614280e-03   5.26869219e-02  
   302       3   6.30132525e-05   2.18492733e+00  
   302       4   7.77158236e-05   2.03923752e+00  
   302       5   7.73101067e-05   1.20081211e+00  
   302       6   7.57011011e-05   1.35225149e+00  
   302       7   6.66665337e-05   7.67201526e-01  
